GeoName,GMP,Yr,POP,Region
"Lancaster, PA (MSA)",17936,2006,0.517140962,Mid West
"Lansing-East Lansing, MI (MSA)",17853,2006,0.474435291,Mid West
"Laredo, TX (MSA)",5333,2006,0.239212344,Mid West
"Las Cruces, NM (MSA)",4630,2006,0.198601639,Mid West
"Las Vegas-Henderson-Paradise, NV (MSA)",91262,2006,1.870122951,Mid West
"Lawrence, KS (MSA)",3211,2006,0.111307543,Mid West
"Lawton, OK (MSA)",3956,2006,0.129099631,Mid West
"Lebanon, PA (MSA)",3189,2006,0.131995033,Mid West
"Lewiston, ID-WA (MSA)",1783,2006,0.061682696,Mid West
"Lewiston-Auburn, ME (MSA)",3509,2006,0.111410973,Mid West
"Lexington-Fayette, KY (MSA)",21245,2006,0.453352396,Mid West
"Lima, OH (MSA)",4309,2006,0.109892632,Mid West
"Lincoln, NE (MSA)",12933,2006,0.297768978,Mid West
"Little Rock-North Little Rock-Conway, AR (MSA)",29074,2006,0.682969227,Mid West
"Logan, UT-ID (MSA)",2775,2006,0.115929314,Mid West
"Longview, TX (MSA)",7952,2006,0.216622627,Mid West
"Longview, WA (MSA)",2862,2006,0.103575565,Mid West
"Los Angeles-Long Beach-Anaheim, CA (MSA)",706469,2006,13.05447456,Mid West
"Louisville/Jefferson County, KY-IN (MSA)",51876,2006,1.216775344,Mid West
"Lubbock, TX (MSA)",8836,2006,0.281105844,Mid West
"Lynchburg, VA (MSA)",7818,2006,0.249960035,Mid West
"Macon, GA (MSA)",7468,2006,0.237327994,Mid West
"Madera, CA (MSA)",3385,2006,0.147173913,Mid West
"Madison, WI (MSA)",32164,2006,0.596424863,Mid West
"Manchester-Nashua, NH (MSA)",19488,2006,0.406796643,Mid West
"Manhattan, KS (MSA)",2267,2006,0.090046076,Mid West
"Mankato-North Mankato, MN (MSA)",3611,2006,0.095058836,Mid West
"Mansfield, OH (MSA)",3955,2006,0.129155509,Mid West
"McAllen-Edinburg-Mission, TX (MSA)",11883,2006,0.721318441,Mid West
"Medford, OR (MSA)",6315,2006,0.203152646,Mid West
"Memphis, TN-MS-AR (MSA)",61101,2006,1.331872875,Mid West
"Merced, CA (MSA)",5562,2006,0.249171221,Mid West
"Miami-Fort Lauderdale-West Palm Beach, FL (MSA)",254119,2006,5.603135404,Mid West
"Michigan City-La Porte, IN (MSA)",3279,2006,0.113783052,Mid West
"Midland, MI (MSA)",3053,2006,0.08727096,Mid West
"Midland, TX (MSA)",8373,2006,0.138099951,Mid West
"Milwaukee-Waukesha-West Allis, WI (MSA)",78758,2006,1.565236401,Mid West
"Minneapolis-St. Paul-Bloomington, MN-WI (MSA)",182961,2006,3.335052862,Mid West
"Missoula, MT (MSA)",4160,2006,0.108015475,Mid West
"Mobile, AL (MSA)",14063,2006,0.417547506,Mid West
"Modesto, CA (MSA)",14687,2006,0.515315252,Mid West
"Monroe, LA (MSA)",5952,2006,0.178980604,Mid West
"Monroe, MI (MSA)",3895,2006,0.15903152,Mid West
"Montgomery, AL (MSA)",13923,2006,0.377706039,Mid West
"Morgantown, WV (MSA)",4534,2006,0.127209472,Mid West
"Morristown, TN (MSA)",3126,2006,0.111487571,Mid West
"Mount Vernon-Anacortes, WA (MSA)",4970,2006,0.120502376,Mid West
"Muncie, IN (MSA)",3284,2006,0.120473972,Mid West
"Muskegon, MI (MSA)",4678,2006,0.181479614,Mid West
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",12368,2006,0.348600581,Mid West
"Napa, CA (MSA)",6749,2006,0.134212306,Mid West
"Naples-Immokalee-Marco Island, FL (MSA)",14485,2006,0.324441159,Mid West
"Nashville-Davidson--Murfreesboro--Franklin, TN (MSA)",75552,2006,1.588895899,Mid West
"New Bern, NC (MSA)",3990,2006,0.124252616,Mid West
"New Haven-Milford, CT (MSA)",36916,2006,0.876552297,Mid West
"New Orleans-Metairie, LA (MSA)",70278,2006,1.104913136,Mid West
"New York-Newark-Jersey City, NY-NJ-PA (MSA)",1172533,2006,19.79727151,Mid West
"Niles-Benton Harbor, MI (MSA)",5136,2006,0.163744182,Mid West
"North Port-Sarasota-Bradenton, FL (MSA)",25046,2006,0.708014134,Mid West
"Norwich-New London, CT (MSA)",13379,2006,0.281764,Mid West
"Ocala, FL (MSA)",7565,2006,0.326302622,Mid West
"Ocean City, NJ (MSA)",3877,2006,0.102457717,Mid West
"Odessa, TX (MSA)",4577,2006,0.135671093,Mid West
"Ogden-Clearfield, UT (MSA)",17306,2006,0.568080357,Mid West
"Oklahoma City, OK (MSA)",51801,2006,1.231100126,Mid West
"Olympia-Tumwater, WA (MSA)",7903,2006,0.241497326,Mid West
"Omaha-Council Bluffs, NE-IA (MSA)",42235,2006,0.854060503,Mid West
"Orlando-Kissimmee-Sanford, FL (MSA)",98898,2006,2.086851934,Mid West
"Oshkosh-Neenah, WI (MSA)",7156,2006,0.167729233,Mid West
"Owensboro, KY (MSA)",4059,2006,0.117843456,Mid West
"Oxnard-Thousand Oaks-Ventura, CA (MSA)",34422,2006,0.819981419,Mid West
"Palm Bay-Melbourne-Titusville, FL (MSA)",17600,2006,0.547519054,Mid West
"Panama City, FL (MSA)",6498,2006,0.188544568,Mid West
"Parkersburg-Vienna, WV (MSA)",3034,2006,0.095544009,Mid West
"Pensacola-Ferry Pass-Brent, FL (MSA)",13375,2006,0.461254613,Mid West
"Peoria, IL (MSA)",15886,2006,0.383497489,Mid West
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",308313,2006,6.041443772,Mid West
"Phoenix-Mesa-Scottsdale, AZ (MSA)",186572,2006,4.030677497,Mid West
"Pine Bluff, AR (MSA)",2957,2006,0.107371097,Mid West
"Pittsburgh, PA (MSA)",103432,2006,2.464016009,Mid West
"Pittsfield, MA (MSA)",5218,2006,0.137106522,Mid West
"Pocatello, ID (MSA)",2257,2006,0.080457721,Mid West
"Portland-South Portland, ME (MSA)",23439,2006,0.526955935,Mid West
"Portland-Vancouver-Hillsboro, OR-WA (MSA)",110790,2006,2.125875468,Mid West
"Port St. Lucie, FL (MSA)",11535,2006,0.413633593,Mid West
"Prescott, AZ (MSA)",4693,2006,0.213580303,Mid West
"Providence-Warwick, RI-MA (MSA)",62768,2006,1.661276235,Mid West
"Provo-Orem, UT (MSA)",12916,2006,0.475324771,Mid West
"Pueblo, CO (MSA)",3608,2006,0.159385078,Mid West
"Punta Gorda, FL (MSA)",3641,2006,0.163090705,Mid West
"Racine, WI (MSA)",6576,2006,0.199302925,Mid West
"Raleigh, NC (MSA)",46749,2006,1.018363613,Mid West
"Rapid City, SD (MSA)",4649,2006,0.131602785,Mid West
"Reading, PA (MSA)",13974,2006,0.419488473,Mid West
"Redding, CA (MSA)",5398,2006,0.182556055,Mid West
"Reno, NV (MSA)",19867,2006,0.418499326,Mid West
"Richmond, VA (MSA)",56744,2006,1.192050754,Mid West
"Riverside-San Bernardino-Ontario, CA (MSA)",112445,2006,4.135527768,Mid West
"Roanoke, VA (MSA)",12118,2006,0.309077461,Mid West
"Rochester, MN (MSA)",8678,2006,0.202487342,Mid West
"Rochester, NY (MSA)",43159,2006,1.101950672,Mid West
"Rockford, IL (MSA)",11831,2006,0.349027938,Mid West
"Rocky Mount, NC (MSA)",5824,2006,0.15063887,Mid West
"Rome, GA (MSA)",2998,2006,0.09793865,Mid West
"Sacramento--Roseville--Arden-Arcade, CA (MSA)",93119,2006,2.1225155,Mid West
"Saginaw, MI (MSA)",6706,2006,0.209778834,Mid West
"St. Cloud, MN (MSA)",7085,2006,0.187906113,Mid West
"St. George, UT (MSA)",3403,2006,0.131450865,Mid West
"St. Joseph, MO-KS (MSA)",3811,2006,0.127590478,Mid West
"St. Louis, MO-IL (MSA)",118849,2006,2.83730424,Mid West
"Salem, OR (MSA)",11647,2006,0.383642412,Mid West
"Salinas, CA (MSA)",17536,2006,0.411846215,Mid West
"Salisbury, MD-DE (MSA)",11873,2006,0.36356677,Mid West
"Salt Lake City, UT (MSA)",54988,2006,1.053490689,Mid West
"San Angelo, TX (MSA)",3340,2006,0.113044067,Mid West
"San Antonio-New Braunfels, TX (MSA)",70321,2006,2.024499784,Mid West
"San Diego-Carlsbad, CA (MSA)",159582,2006,3.039541351,Mid West
"San Francisco-Oakland-Hayward, CA (MSA)",304759,2006,4.303654645,Mid West
"San Jose-Sunnyvale-Santa Clara, CA (MSA)",138975,2006,1.752986289,Mid West
"San Luis Obispo-Paso Robles-Arroyo Grande, CA (MSA)",10487,2006,0.272665817,Mid West
"Santa Cruz-Watsonville, CA (MSA)",9824,2006,0.258901041,Mid West
"Santa Fe, NM (MSA)",6426,2006,0.143745526,Mid West
"Santa Maria-Santa Barbara, CA (MSA)",18533,2006,0.420707346,Mid West
"Santa Rosa, CA (MSA)",19851,2006,0.477704247,Mid West
"Savannah, GA (MSA)",12420,2006,0.334491395,Mid West
"Scranton--Wilkes-Barre--Hazleton, PA (MSA)",17739,2006,0.57702817,Mid West
"Seattle-Tacoma-Bellevue, WA (MSA)",202408,2006,3.354958479,Mid West
"Sebastian-Vero Beach, FL (MSA)",4257,2006,0.13591954,Mid West
"Sebring, FL (MSA)",1892,2006,0.100863632,Mid West
"Sheboygan, WI (MSA)",4933,2006,0.118237818,Mid West
"Sherman-Denison, TX (MSA)",3123,2006,0.119184826,Mid West
"Shreveport-Bossier City, LA (MSA)",20035,2006,0.447080088,Mid West
"Sierra Vista-Douglas, AZ (MSA)",3394,2006,0.132806386,Mid West
"Sioux City, IA-NE-SD (MSA)",6352,2006,0.167997884,Mid West
"Sioux Falls, SD (MSA)",13249,2006,0.215385366,Mid West
"South Bend-Mishawaka, IN-MI (MSA)",11561,2006,0.326333023,Mid West
"Spartanburg, SC (MSA)",10211,2006,0.305645354,Mid West
"Spokane-Spokane Valley, WA (MSA)",17374,2006,0.520756527,Mid West
"Springfield, IL (MSA)",8275,2006,0.212359176,Mid West
"Springfield, MA (MSA)",18987,2006,0.639249882,Mid West
"Springfield, MO (MSA)",13544,2006,0.425443694,Mid West
"Springfield, OH (MSA)",3508,2006,0.14279899,Mid West
"State College, PA (MSA)",5057,2006,0.154115747,Mid West
"Staunton-Waynesboro, VA (MSA)",4085,2006,0.118777623,Mid West
"Stockton-Lodi, CA (MSA)",18924,2006,0.683769331,Mid West
"Sumter, SC (MSA)",2940,2006,0.109058535,Mid West
"Syracuse, NY (MSA)",24476,2006,0.679530248,Mid West
"Tallahassee, FL (MSA)",12183,2006,0.363010637,Mid West
"Tampa-St. Petersburg-Clearwater, FL (MSA)",110302,2006,2.785052392,Mid West
"Terre Haute, IN (MSA)",5137,2006,0.177763167,Mid West
"Texarkana, TX-AR (MSA)",4376,2006,0.151896977,Mid West
"The Villages, FL (MSA)",1342,2006,0.080649038,Mid West
"Toledo, OH (MSA)",24684,2006,0.633264065,Mid West
"Topeka, KS (MSA)",8039,2006,0.237769891,Mid West
"Trenton, NJ (MSA)",23556,2006,0.37546024,Mid West
"Tucson, AZ (MSA)",30612,2006,0.976023466,Mid West
"Tulsa, OK (MSA)",41358,2006,0.927247046,Mid West
"Tuscaloosa, AL (MSA)",7663,2006,0.225853989,Mid West
"Tyler, TX (MSA)",7535,2006,0.204128627,Mid West
"Urban Honolulu, HI (MSA)",45483,2006,0.963031188,Mid West
"Utica-Rome, NY (MSA)",8228,2006,0.30831491,Mid West
"Valdosta, GA (MSA)",3754,2006,0.133803821,Mid West
"Vallejo-Fairfield, CA (MSA)",13134,2006,0.428641363,Mid West
"Victoria, TX (MSA)",3394,2006,0.098299881,Mid West
"Vineland-Bridgeton, NJ (MSA)",4595,2006,0.158760322,Mid West
"Virginia Beach-Norfolk-Newport News, VA-NC (MSA)",72294,2006,1.722926597,Mid West
"Visalia-Porterville, CA (MSA)",10223,2006,0.423927016,Mid West
"Waco, TX (MSA)",7449,2006,0.248855778,Mid West
"Walla Walla, WA (MSA)",1899,2006,0.062160393,Mid West
"Warner Robins, GA (MSA)",5402,2006,0.170900693,Mid West
"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSA)",366630,2006,5.497690739,Mid West
"Waterloo-Cedar Falls, IA (MSA)",6812,2006,0.167543903,Mid West
"Watertown-Fort Drum, NY (MSA)",4344,2006,0.119000657,Mid West
"Wausau, WI (MSA)",5395,2006,0.133781338,Mid West
"Weirton-Steubenville, WV-OH (MSA)",3390,2006,0.137592337,Mid West
"Wenatchee, WA (MSA)",3327,2006,0.108399583,Mid West
"Wheeling, WV-OH (MSA)",4549,2006,0.157334071,Mid West
"Wichita, KS (MSA)",25687,2006,0.621449654,Mid West
"Wichita Falls, TX (MSA)",5258,2006,0.158249564,Mid West
"Williamsport, PA (MSA)",3414,2006,0.121451441,Mid West
"Wilmington, NC (MSA)",9117,2006,0.246338827,Mid West
"Winchester, VA-WV (MSA)",4669,2006,0.124470155,Mid West
"Winston-Salem, NC (MSA)",25035,2006,0.62073839,Mid West
"Worcester, MA-CT (MSA)",29705,2006,0.930666082,Mid West
"Yakima, WA (MSA)",6566,2006,0.235416443,Mid West
"York-Hanover, PA (MSA)",13714,2006,0.433987342,Mid West
"Youngstown-Warren-Boardman, OH-PA (MSA)",17380,2006,0.607310085,Mid West
"Yuba City, CA (MSA)",4261,2006,0.166146768,Mid West
"Yuma, AZ (MSA)",4683,2006,0.189059346,Mid West
United States Metropolitan Portion,12654888,2007,271.2149164,Mid West
"Abilene, TX (MSA)",5227,2007,0.176165279,Mid West
"Akron, OH (MSA)",27203,2007,0.747561076,Mid West
"Albany, GA (MSA)",4842,2007,0.167566445,Mid West
"Albany, OR (MSA)",3158,2007,0.122574134,Mid West
"Albany-Schenectady-Troy, NY (MSA)",36949,2007,0.921605308,Mid West
"Albuquerque, NM (MSA)",34637,2007,0.88130375,Mid West
"Alexandria, LA (MSA)",4903,2007,0.162356369,Mid West
"Allentown-Bethlehem-Easton, PA-NJ (MSA)",28390,2007,0.862760591,Mid West
"Altoona, PA (MSA)",4024,2007,0.136143722,Mid West
"Amarillo, TX (MSA)",8990,2007,0.262412797,Mid West
"Ames, IA (MSA)",3547,2007,0.092017537,Mid West
"Anchorage, AK (MSA)",24455,2007,0.389336433,Mid West
"Ann Arbor, MI (MSA)",18341,2007,0.362735597,Mid West
"Anniston-Oxford-Jacksonville, AL (MSA)",3698,2007,0.124056493,Mid West
"Appleton, WI (MSA)",9448,2007,0.234593038,Mid West
"Asheville, NC (MSA)",13284,2007,0.436801263,Mid West
"Athens-Clarke County, GA (MSA)",6036,2007,0.198814229,Mid West
"Atlanta-Sandy Springs-Roswell, GA (MSA)",272161,2007,5.350969289,Mid West
"Atlantic City-Hammonton, NJ (MSA)",13673,2007,0.292796265,Mid West
"Auburn-Opelika, AL (MSA)",3443,2007,0.140783448,Mid West
"Augusta-Richmond County, GA-SC (MSA)",17755,2007,0.585702976,Mid West
"Austin-Round Rock, TX (MSA)",76808,2007,1.624088131,Mid West
"Bakersfield, CA (MSA)",29039,2007,0.891532605,Mid West
"Baltimore-Columbia-Towson, MD (MSA)",133360,2007,2.840589588,Mid West
"Bangor, ME (MSA)",5277,2007,0.162134759,Mid West
"Barnstable Town, MA (MSA)",8191,2007,0.233588091,Mid West
"Baton Rouge, LA (MSA)",38532,2007,0.86766196,Mid West
"Battle Creek, MI (MSA)",4623,2007,0.142053835,Mid West
"Bay City, MI (MSA)",2745,2007,0.113683426,Mid West
"Beaumont-Port Arthur, TX (MSA)",16738,2007,0.439248412,Mid West
"Beckley, WV (MSA)",3533,2007,0.136409266,Mid West
"Bellingham, WA (MSA)",8024,2007,0.213574661,Mid West
"Bend-Redmond, OR (MSA)",6429,2007,0.161634192,Mid West
"Billings, MT (MSA)",7366,2007,0.167359644,Mid West
"Binghamton, NY (MSA)",7651,2007,0.260176149,Mid West
"Birmingham-Hoover, AL (MSA)",53514,2007,1.194109115,Mid West
"Bismarck, ND (MSA)",4463,2007,0.118753659,Mid West
"Blacksburg-Christiansburg-Radford, VA (MSA)",5373,2007,0.181741307,Mid West
"Bloomington, IL (MSA)",8945,2007,0.193900113,Mid West
"Bloomington, IN (MSA)",5210,2007,0.164073817,Mid West
"Bloomsburg-Berwick, PA (MSA)",3004,2007,0.089867472,Mid West
"Boise City, ID (MSA)",25587,2007,0.609272312,Mid West
"Boston-Cambridge-Newton, MA-NH (MSA)",290112,2007,4.695280637,Mid West
"Boulder, CO (MSA)",17473,2007,0.298291138,Mid West
"Bowling Green, KY (MSA)",4849,2007,0.159700952,Mid West
"Bremerton-Silverdale, WA (MSA)",8510,2007,0.263606232,Mid West
"Bridgeport-Stamford-Norwalk, CT (MSA)",81478,2007,0.954477297,Mid West
"Brownsville-Harlingen, TX (MSA)",7075,2007,0.412296037,Mid West
"Brunswick, GA (MSA)",3279,2007,0.114542215,Mid West
"Buffalo-Cheektowaga-Niagara Falls, NY (MSA)",41569,2007,1.202702312,Mid West
"Burlington, NC (MSA)",4492,2007,0.152410681,Mid West
"Burlington-South Burlington, VT (MSA)",9689,2007,0.215958988,Mid West
"California-Lexington Park, MD (MSA)",4073,2007,0.108674191,Mid West
"Canton-Massillon, OH (MSA)",12730,2007,0.432331465,Mid West
"Cape Coral-Fort Myers, FL (MSA)",22295,2007,0.649167249,Mid West
"Cape Girardeau, MO-IL (MSA)",3192,2007,0.100025069,Mid West
"Carbondale-Marion, IL (MSA)",3608,2007,0.134066587,Mid West
"Carson City, NV (MSA)",2941,2007,0.059049111,Mid West
"Casper, WY (MSA)",5975,2007,0.080579906,Mid West
"Cedar Rapids, IA (MSA)",13099,2007,0.260293299,Mid West
"Chambersburg-Waynesboro, PA (MSA)",4020,2007,0.15437788,Mid West
"Champaign-Urbana, IL (MSA)",7953,2007,0.242306989,Mid West
"Charleston, WV (MSA)",11521,2007,0.247800744,Mid West
"Charleston-North Charleston, SC (MSA)",26142,2007,0.675015493,Mid West
"Charlotte-Concord-Gastonia, NC-SC (MSA)",119137,2007,2.185759366,Mid West
"Charlottesville, VA (MSA)",9016,2007,0.225823419,Mid West
"Chattanooga, TN-GA (MSA)",20564,2007,0.538592494,Mid West
"Cheyenne, WY (MSA)",4545,2007,0.097007598,Mid West
"Chicago-Naperville-Elgin, IL-IN-WI (MSA)",519634,2007,9.943055051,Mid West
"Chico, CA (MSA)",5985,2007,0.232897502,Mid West
"Cincinnati, OH-KY-IN (MSA)",96685,2007,2.214701301,Mid West
"Clarksville, TN-KY (MSA)",8825,2007,0.268057834,Mid West
"Cleveland, TN (MSA)",3256,2007,0.11788559,Mid West
"Cleveland-Elyria, OH (MSA)",103240,2007,2.22054933,Mid West
"Coeur d'Alene, ID (MSA)",4287,2007,0.14165813,Mid West
"College Station-Bryan, TX (MSA)",5981,2007,0.228946563,Mid West
"Colorado Springs, CO (MSA)",23986,2007,0.647063584,Mid West
"Columbia, MO (MSA)",6018,2007,0.166279841,Mid West
"Columbia, SC (MSA)",30339,2007,0.77984269,Mid West
"Columbus, GA-AL (MSA)",10922,2007,0.306659928,Mid West
"Columbus, IN (MSA)",3985,2007,0.077972137,Mid West
"Columbus, OH (MSA)",89582,2007,1.942831118,Mid West
"Corpus Christi, TX (MSA)",16814,2007,0.465890828,Mid West
"Corvallis, OR (MSA)",4467,2007,0.078938998,Mid West
"Crestview-Fort Walton Beach-Destin, FL (MSA)",11618,2007,0.252471913,Mid West
"Cumberland, MD-WV (MSA)",2313,2007,0.109335854,Mid West
"Dallas-Fort Worth-Arlington, TX (MSA)",358589,2007,6.39937539,Mid West
"Dalton, GA (MSA)",5932,2007,0.143067313,Mid West
"Danville, IL (MSA)",2255,2007,0.086864407,Mid West
"Daphne-Fairhope-Foley, AL (MSA)",5107,2007,0.184142208,Mid West
"Davenport-Moline-Rock Island, IA-IL (MSA)",16227,2007,0.401946942,Mid West
"Dayton, OH (MSA)",32635,2007,0.84365225,Mid West
"Decatur, AL (MSA)",4748,2007,0.162396963,Mid West
"Decatur, IL (MSA)",5118,2007,0.114627427,Mid West
"Deltona-Daytona Beach-Ormond Beach, FL (MSA)",14227,2007,0.630322095,Mid West
"Denver-Aurora-Lakewood, CO (MSA)",147104,2007,2.563770086,Mid West
"Des Moines-West Des Moines, IA (MSA)",38353,2007,0.570805614,Mid West
"Detroit-Warren-Dearborn, MI (MSA)",204314,2007,4.589881835,Mid West
"Dothan, AL (MSA)",4586,2007,0.150104739,Mid West
"Dover, DE (MSA)",5774,2007,0.165056315,Mid West
"Dubuque, IA (MSA)",4105,2007,0.096854871,Mid West
"Duluth, MN-WI (MSA)",9077,2007,0.298330375,Mid West
"Durham-Chapel Hill, NC (MSA)",33645,2007,0.483342671,Mid West
"East Stroudsburg, PA (MSA)",4699,2007,0.177985682,Mid West
"Eau Claire, WI (MSA)",5934,2007,0.163999668,Mid West
"El Centro, CA (MSA)",4246,2007,0.179839051,Mid West
"Elizabethtown-Fort Knox, KY (MSA)",4520,2007,0.151094769,Mid West
"Elkhart-Goshen, IN (MSA)",10353,2007,0.195513002,Mid West
"Elmira, NY (MSA)",2586,2007,0.094091108,Mid West
"El Paso, TX (MSA)",24799,2007,0.813989365,Mid West
"Erie, PA (MSA)",9116,2007,0.296166342,Mid West
"Eugene, OR (MSA)",11715,2007,0.358465163,Mid West
"Evansville, IN-KY (MSA)",13770,2007,0.333228468,Mid West
"Fairbanks, AK (MSA)",4821,2007,0.105367837,Mid West
"Fargo, ND-MN (MSA)",9662,2007,0.208493375,Mid West
"Farmington, NM (MSA)",5706,2007,0.140680473,Mid West
"Fayetteville, NC (MSA)",14768,2007,0.381326172,Mid West
"Fayetteville-Springdale-Rogers, AR-MO (MSA)",17047,2007,0.462919212,Mid West
"Flagstaff, AZ (MSA)",4776,2007,0.139706313,Mid West
"Flint, MI (MSA)",12094,2007,0.450042794,Mid West
"Florence, SC (MSA)",7119,2007,0.216429027,Mid West
"Florence-Muscle Shoals, AL (MSA)",3774,2007,0.157125609,Mid West
"Fond du Lac, WI (MSA)",3579,2007,0.106286936,Mid West
"Fort Collins, CO (MSA)",10907,2007,0.300642245,Mid West
"Fort Smith, AR-OK (MSA)",9228,2007,0.294203915,Mid West
"Fort Wayne, IN (MSA)",17535,2007,0.427255671,Mid West
"Fresno, CA (MSA)",29242,2007,0.965209929,Mid West
"Gadsden, AL (MSA)",2505,2007,0.110008344,Mid West
"Gainesville, FL (MSA)",9842,2007,0.278313492,Mid West
"Gainesville, GA (MSA)",6207,2007,0.17909285,Mid West
"Gettysburg, PA (MSA)",2566,2007,0.106340655,Mid West
"Glens Falls, NY (MSA)",3639,2007,0.138076266,Mid West
"Goldsboro, NC (MSA)",3741,2007,0.124207311,Mid West
"Grand Forks, ND-MN (MSA)",3633,2007,0.105601256,Mid West
"Grand Island, NE (MSA)",3064,2007,0.083351469,Mid West
"Grand Junction, CO (MSA)",4725,2007,0.152606421,Mid West
"Grand Rapids-Wyoming, MI (MSA)",41017,2007,1.02925899,Mid West
"Grants Pass, OR (MSA)",1816,2007,0.085218207,Mid West
"Great Falls, MT (MSA)",2798,2007,0.086859343,Mid West
"Greeley, CO (MSA)",7126,2007,0.258179051,Mid West
"Green Bay, WI (MSA)",14376,2007,0.321668308,Mid West
"Greensboro-High Point, NC (MSA)",32849,2007,0.730903589,Mid West
"Greenville, NC (MSA)",5538,2007,0.16665162,Mid West
"Greenville-Anderson-Mauldin, SC (MSA)",29375,2007,0.840101813,Mid West
"Gulfport-Biloxi-Pascagoula, MS (MSA)",15277,2007,0.391868667,Mid West
"Hagerstown-Martinsburg, MD-WV (MSA)",7269,2007,0.25965351,Mid West
"Hammond, LA (MSA)",3203,2007,0.128681049,Mid West
"Hanford-Corcoran, CA (MSA)",4298,2007,0.166042109,Mid West
"Harrisburg-Carlisle, PA (MSA)",26898,2007,0.571458922,Mid West
"Harrisonburg, VA (MSA)",5351,2007,0.124424499,Mid West
"Hartford-West Hartford-East Hartford, CT (MSA)",78244,2007,1.259237801,Mid West
"Hattiesburg, MS (MSA)",4547,2007,0.147137818,Mid West
"Hickory-Lenoir-Morganton, NC (MSA)",11716,2007,0.379146306,Mid West
"Hilton Head Island-Bluffton-Beaufort, SC (MSA)",8128,2007,0.187861138,Mid West
"Hinesville, GA (MSA)",2864,2007,0.084396641,Mid West
"Homosassa Springs, FL (MSA)",3088,2007,0.154322839,Mid West
"Hot Springs, AR (MSA)",2556,2007,0.101388338,Mid West
"Houma-Thibodaux, LA (MSA)",9385,2007,0.226548544,Mid West
"Houston-The Woodlands-Sugar Land, TX (MSA)",373134,2007,6.017999129,Mid West
"Huntington-Ashland, WV-KY-OH (MSA)",11537,2007,0.399882153,Mid West
"Huntsville, AL (MSA)",18300,2007,0.408126854,Mid West
"Idaho Falls, ID (MSA)",4661,2007,0.133209488,Mid West
"Indianapolis-Carmel-Anderson, IN (MSA)",100522,2007,1.927813896,Mid West
"Iowa City, IA (MSA)",6814,2007,0.155386299,Mid West
"Ithaca, NY (MSA)",3581,2007,0.107864695,Mid West
"Jackson, MI (MSA)",4850,2007,0.174335011,Mid West
"Jackson, MS (MSA)",23368,2007,0.592840653,Mid West
"Jackson, TN (MSA)",4643,2007,0.135959004,Mid West
"Jacksonville, FL (MSA)",60262,2007,1.391732102,Mid West
"Jacksonville, NC (MSA)",6416,2007,0.180600124,Mid West
"Janesville-Beloit, WI (MSA)",5094,2007,0.166514121,Mid West
"Jefferson City, MO (MSA)",5443,2007,0.157489656,Mid West
"Johnson City, TN (MSA)",5512,2007,0.202297501,Mid West
"Johnstown, PA (MSA)",3782,2007,0.155682707,Mid West
"Jonesboro, AR (MSA)",3696,2007,0.123401556,Mid West
"Joplin, MO (MSA)",5329,2007,0.179663531,Mid West
"Kahului-Wailuku-Lahaina, HI (MSA)",6870,2007,0.159356081,Mid West
"Kalamazoo-Portage, MI (MSA)",11695,2007,0.340793193,Mid West
"Kankakee, IL (MSA)",2981,2007,0.119488536,Mid West
"Kansas City, MO-KS (MSA)",100129,2007,2.064600602,Mid West
"Kennewick-Richland, WA (MSA)",8780,2007,0.247296079,Mid West
"Killeen-Temple, TX (MSA)",13634,2007,0.417107719,Mid West
"Kingsport-Bristol-Bristol, TN-VA (MSA)",9182,2007,0.324452297,Mid West
"Kingston, NY (MSA)",4553,2007,0.195416112,Mid West
"Knoxville, TN (MSA)",30939,2007,0.859082579,Mid West
"Kokomo, IN (MSA)",4041,2007,0.081007938,Mid West
"La Crosse-Onalaska, WI-MN (MSA)",5041,2007,0.139231067,Mid West
"Lafayette, LA (MSA)",22319,2007,0.511083123,Mid West
"Lafayette-West Lafayette, IN (MSA)",7457,2007,0.204643377,Mid West
"Lake Charles, LA (MSA)",13374,2007,0.229446884,Mid West
"Lake Havasu City-Kingman, AZ (MSA)",3977,2007,0.214822017,Mid West
"Lakeland-Winter Haven, FL (MSA)",16717,2007,0.625028042,Mid West
"Lancaster, PA (MSA)",18526,2007,0.540242622,Mid West
"Lansing-East Lansing, MI (MSA)",18485,2007,0.488091466,Mid West
"Laredo, TX (MSA)",5619,2007,0.253244997,Mid West
"Las Cruces, NM (MSA)",4976,2007,0.210981556,Mid West
"Las Vegas-Henderson-Paradise, NV (MSA)",98571,2007,2.004412632,Mid West
"Lawrence, KS (MSA)",3417,2007,0.115665832,Mid West
"Lawton, OK (MSA)",4217,2007,0.137267667,Mid West
"Lebanon, PA (MSA)",3384,2007,0.138133725,Mid West
"Lewiston, ID-WA (MSA)",1858,2007,0.064219549,Mid West
"Lewiston-Auburn, ME (MSA)",3673,2007,0.114178246,Mid West
"Lexington-Fayette, KY (MSA)",21873,2007,0.47267423,Mid West
"Lima, OH (MSA)",4307,2007,0.113003096,Mid West
"Lincoln, NE (MSA)",13441,2007,0.309900397,Mid West
"Little Rock-North Little Rock-Conway, AR (MSA)",31515,2007,0.713412564,Mid West
